date,p_risk_off,w_beta_suggested,exposure_suggested,ret_21d,ret_63d,mom_252d,vol_63d,dd_126d,p_risk_off_cal
2024-02-06,0.2137227722,0.2137227722,0.7862772278,0.0556913658,0.1410020860,0.2161718730,0.0064833380,-0.0007500611,0.4243860722
2024-02-07,0.2090943736,0.2090943736,0.7909056264,0.0495135760,0.1478774485,0.2338495375,0.0065305672,0.0000000000,0.4227999651
2024-02-08,0.2103992711,0.2103992711,0.7896007289,0.0515739288,0.1451255582,0.2184667510,0.0065338245,0.0000000000,0.4232495623
2024-02-09,0.2081493498,0.2081493498,0.7918506502,0.0517038502,0.1509027713,0.2390540004,0.0065467817,0.0000000000,0.4224731511
2024-02-12,0.2047405619,0.2047405619,0.7952594381,0.0517052386,0.1594406318,0.2493425886,0.0064291063,-0.0004378062,0.4212856938
2024-02-13,0.2217802373,0.2217802373,0.7782197627,0.0365021215,0.1259008044,0.2292739271,0.0065184916,-0.0142043785,0.4270923265
2024-02-14,0.2157665377,0.2157665377,0.7842334623,0.0497787208,0.1372201445,0.2260482894,0.0065700123,-0.0052455667,0.4250789721
2024-02-15,0.2260558166,0.2260558166,0.7739441834,0.0629281733,0.1232727562,0.2350747668,0.0062172342,0.0000000000,0.4285015541
2024-02-16,0.2279863665,0.2279863665,0.7720136335,0.0483130616,0.1153184868,0.2249440100,0.0062766258,-0.0049800978,0.4291320486
2024-02-20,0.2296416174,0.2296416174,0.7703583826,0.0297035958,0.1078191053,0.2352083823,0.0063427276,-0.0104600267,0.4296698258
2024-02-21,0.2294298277,0.2294298277,0.7705701723,0.0284620412,0.1074475908,0.2394325537,0.0063432125,-0.0095615450,0.4296011602
2024-02-22,0.2232958449,0.2232958449,0.7767041551,0.0466932755,0.1217265173,0.2909745408,0.0067421268,0.0000000000,0.4275939301
2024-02-23,0.2216507627,0.2216507627,0.7783492373,0.0462740108,0.1249538691,0.2936512455,0.0067241437,0.0000000000,0.4270493693
2024-02-26,0.2246073209,0.2246073209,0.7753926791,0.0368044396,0.1165296648,0.2820852724,0.0067553951,-0.0036626153,0.4280261397
2024-02-27,0.2246149221,0.2246149221,0.7753850779,0.0400505217,0.1179140456,0.2983387321,0.0067537757,-0.0018123045,0.4280286398
2024-02-28,0.2223941486,0.2223941486,0.7776058514,0.0305110681,0.1184474822,0.2922204878,0.0067499551,-0.0031325263,0.4272957817
2024-02-29,0.2212257844,0.2212257844,0.7787742156,0.0350171040,0.1213569050,0.3016836401,0.0067528940,0.0000000000,0.4269082511
2024-03-01,0.2216604204,0.2216604204,0.7783395796,0.0620678048,0.1326831216,0.3189620487,0.0068109941,0.0000000000,0.4270525741
2024-03-04,0.2212363640,0.2212363640,0.7787636360,0.0472175730,0.1270317686,0.3073774211,0.0068172984,-0.0010736117,0.4269117664
2024-03-05,0.2273219999,0.2273219999,0.7726780001,0.0259521153,0.1092063577,0.2738754692,0.0069601847,-0.0110570123,0.4289154753
2024-03-06,0.2220107676,0.2220107676,0.7779892324,0.0349176558,0.1207087165,0.2794436370,0.0069159556,-0.0060474845,0.4271687703
2024-03-07,0.2167231909,0.2167231909,0.7832768091,0.0421686251,0.1320582329,0.3122661370,0.0069853046,0.0000000000,0.4254017728
2024-03-08,0.2159828963,0.2159828963,0.7840171037,0.0273455744,0.1298158337,0.3022610701,0.0070170984,-0.0060027587,0.4251520623
2024-03-11,0.2218668201,0.2218668201,0.7781331799,0.0260063523,0.1202915971,0.3255976885,0.0069879564,-0.0068591680,0.4271210436
2024-03-12,0.2180070074,0.2180070074,0.7819929926,0.0310842392,0.1274965036,0.3594686179,0.0070716530,0.0000000000,0.4258334513
2024-03-13,0.2214042545,0.2214042545,0.7785957455,0.0299237762,0.1213750317,0.3592874787,0.0070806661,-0.0015627918,0.4269675360
2024-03-14,0.2277744109,0.2277744109,0.7722255891,0.0422402290,0.1140671291,0.3345399976,0.0070880892,-0.0035383965,0.4290629998
2024-03-15,0.2388962357,0.2388962357,0.7611037643,0.0257609810,0.0913655293,0.3337148307,0.0069989087,-0.0103812622,0.4326307120
2024-03-18,0.2344983401,0.2344983401,0.7655016599,0.0247871671,0.0943406827,0.3185032441,0.0070186790,-0.0044996609,0.4312331700
2024-03-19,0.2320659367,0.2320659367,0.7679340633,0.0356412165,0.1022387591,0.3415219499,0.0070260039,0.0000000000,0.4304528774
2024-03-20,0.2332356153,0.2332356153,0.7667643847,0.0510042986,0.1062062523,0.3410334489,0.0070743332,0.0000000000,0.4308287633
2024-03-21,0.2350911209,0.2350911209,0.7649088791,0.0535242174,0.1031575389,0.3280252398,0.0070547838,0.0000000000,0.4314225274
2024-03-22,0.2248300198,0.2248300198,0.7751699802,0.0302059167,0.1165345106,0.3484944557,0.0067885435,-0.0018966758,0.4280993649
2024-03-25,0.2321197810,0.2321197810,0.7678802190,0.0266524776,0.1029923751,0.3411447445,0.0067393732,-0.0046524797,0.4304702079
2024-03-26,0.2350025626,0.2350025626,0.7649974374,0.0285212363,0.0987474531,0.3299385512,0.0067529244,-0.0064929146,0.4313942582
2024-03-27,0.2321266095,0.2321266095,0.7678733905,0.0352417787,0.1033213090,0.3386159754,0.0068003026,0.0000000000,0.4304724055
2024-03-28,0.2337490441,0.2337490441,0.7662509559,0.0364161734,0.1011247932,0.3413720744,0.0068039030,-0.0001897034,0.4309933686
2024-04-01,0.2334753314,0.2334753314,0.7665246686,0.0309052229,0.0987889004,0.3198523483,0.0068150401,-0.0019299414,0.4309056457
2024-04-02,0.2330843733,0.2330843733,0.7669156267,0.0148225767,0.0949743954,0.3038247862,0.0068649834,-0.0082753254,0.4307802299
2024-04-03,0.2288458190,0.2288458190,0.7711541810,0.0170296810,0.1023457549,0.2871171341,0.0068054980,-0.0071854989,0.4294115982
2024-04-04,0.2334169266,0.2334169266,0.7665830734,0.0147559569,0.0978555300,0.2665796651,0.0069168624,-0.0193052211,0.4308869187
2024-04-05,0.2238162072,0.2238162072,0.7761837928,0.0201879291,0.1129070829,0.2869461379,0.0069802346,-0.0090612393,0.4277656229
2024-04-08,0.2221467169,0.2221467169,0.7778532831,0.0107248499,0.1120079894,0.2910496480,0.0069816399,-0.0085056795,0.4272138262
2024-04-09,0.2317466996,0.2317466996,0.7682533004,0.0180058564,0.0976272783,0.2875206199,0.0067939789,-0.0073577805,0.4303500724
2024-04-10,0.2368140113,0.2368140113,0.7631859887,0.0086808626,0.0882875003,0.2733201234,0.0069376952,-0.0172978498,0.4319711300
2024-04-11,0.2328366664,0.2328366664,0.7671633336,0.0054786173,0.0903362509,0.2825938139,0.0069606290,-0.0098800610,0.4307006966
2024-04-12,0.2409733171,0.2409733171,0.7590266829,-0.0068496387,0.0757568649,0.2700568016,0.0072164932,-0.0235483821,0.4332849825
2024-04-15,0.2485025521,0.2485025521,0.7514974479,-0.0173464456,0.0615451172,0.2377113948,0.0074203676,-0.0357803777,0.4356269173
2024-04-16,0.2492476837,0.2492476837,0.7507523163,-0.0123553903,0.0635174938,0.2384802585,0.0074053085,-0.0375380375,0.4358562318
2024-04-17,0.2480725016,0.2480725016,0.7519274984,-0.0240020063,0.0631303626,0.2267493665,0.0074106207,-0.0432349457,0.4354943722
2024-04-18,0.2536943414,0.2536943414,0.7463056586,-0.0313943966,0.0515920647,0.2234265786,0.0073506822,-0.0452036020,0.4372158492
2024-04-19,0.2650339712,0.2650339712,0.7349660288,-0.0486439052,0.0295793570,0.2129471595,0.0072941150,-0.0535369999,0.4406178167
2024-04-22,0.2595071325,0.2595071325,0.7404928675,-0.0430494978,0.0368651200,0.2308392658,0.0073739128,-0.0448222596,0.4389710802
2024-04-23,0.2535264066,0.2535264066,0.7464735934,-0.0298546033,0.0461170998,0.2444785635,0.0075042720,-0.0334884513,0.4371647723
2024-04-24,0.2550966282,0.2550966282,0.7449033718,-0.0276284000,0.0444824887,0.2425895540,0.0075056897,-0.0339452880,0.4376415353
2024-04-25,0.2621294626,0.2621294626,0.7378705374,-0.0295281393,0.0348873032,0.2578373852,0.0075022423,-0.0376154674,0.4397550348
2024-04-26,0.2531263801,0.2531263801,0.7468736199,-0.0284980914,0.0460197501,0.2751544163,0.0075813853,-0.0284980914,0.4370430205
2024-04-29,0.2548935711,0.2548935711,0.7451064289,-0.0248732812,0.0414727199,0.2546890375,0.0075344142,-0.0250582660,0.4375799840
2024-04-30,0.2636439695,0.2636439695,0.7363560305,-0.0386482518,0.0257666782,0.2243621570,0.0078150416,-0.0405036044,0.4402056342
2024-05-01,0.2584404958,0.2584404958,0.7415595042,-0.0356378130,0.0393995813,0.2216219290,0.0075314275,-0.0436182239,0.4386508229
2024-05-02,0.2609841335,0.2609841335,0.7390158665,-0.0276865724,0.0355637327,0.2470654136,0.0074459856,-0.0346731295,0.4394132246
2024-05-03,0.2625787920,0.2625787920,0.7374212080,-0.0034680621,0.0374804522,0.2712480674,0.0074898736,-0.0227063314,0.4398888844
2024-05-06,0.2511822736,0.2511822736,0.7488177264,-0.0035865329,0.0520238009,0.2935398957,0.0075682472,-0.0126152738,0.4364496016
2024-05-07,0.2512023685,0.2512023685,0.7487976315,-0.0030456734,0.0501375802,0.2714271131,0.0075637102,-0.0115254474,0.4364557499
2024-05-08,0.2561345908,0.2561345908,0.7438654092,-0.0041030041,0.0415527098,0.2712136110,0.0075023251,-0.0114305957,0.4379556937
2024-05-09,0.2552808048,0.2552808048,0.7447191952,0.0117657487,0.0470894984,0.2841627602,0.0075295489,-0.0057356232,0.4376973372
2024-05-10,0.2559725652,0.2559725652,0.7440274348,0.0054800466,0.0424145011,0.2798374494,0.0075024583,-0.0044541576,0.4379067055
2024-05-13,0.2591853256,0.2591853256,0.7408146744,0.0196934764,0.0430130203,0.2822484750,0.0075014185,-0.0043186552,0.4388745428
2024-05-14,0.2519157557,0.2519157557,0.7480842443,0.0373650906,0.0624289365,0.2898268912,0.0072837084,0.0000000000,0.4366738248
2024-05-15,0.2536709322,0.2536709322,0.7463290678,0.0521295082,0.0658990466,0.3013074692,0.0073543206,0.0000000000,0.4372087306
2024-05-16,0.2612895748,0.2612895748,0.7387104252,0.0562172617,0.0564181744,0.3073661698,0.0073257421,-0.0020568776,0.4395044690
2024-05-17,0.2573157273,0.2573157273,0.7426842727,0.0599176067,0.0632329075,0.2935421615,0.0072872069,-0.0006212688,0.4383122329
2024-05-20,0.2553116103,0.2553116103,0.7446883897,0.0704811848,0.0703520260,0.2826765151,0.0072394369,0.0000000000,0.4377066683
2024-05-21,0.2527856149,0.2527856149,0.7472143851,0.0633145604,0.0720024027,0.2876920434,0.0072413686,0.0000000000,0.4369392110
2024-05-22,0.2660941779,0.2660941779,0.7339058221,0.0478193296,0.0472425341,0.2834702654,0.0068103200,-0.0028798341,0.4409313300
2024-05-23,0.2717481465,0.2717481465,0.7282518535,0.0406584379,0.0388765313,0.2885522888,0.0068856122,-0.0101623266,0.4425907963
2024-05-24,0.2664149792,0.2664149792,0.7335850208,0.0515403368,0.0495959525,0.3065453728,0.0069040608,-0.0036117046,0.4410260462
2024-05-28,0.2641918191,0.2641918191,0.7358081809,0.0423990882,0.0483817960,0.2962326094,0.0069027212,-0.0029160465,0.4403682462
2024-05-29,0.2661193376,0.2661193376,0.7338806624,0.0314483640,0.0424199860,0.2706997177,0.0069673203,-0.0098974047,0.4409387608
2024-05-30,0.2767596212,0.2767596212,0.7232403788,0.0410957246,0.0317909714,0.2617873377,0.0070174336,-0.0164689918,0.4440447290
2024-05-31,0.2778857562,0.2778857562,0.7221142438,0.0540012104,0.0315051561,0.2803822881,0.0070118205,-0.0075092961,0.4443693259
2024-06-03,0.2736629221,0.2736629221,0.7263370779,0.0450886734,0.0334585244,0.2693667889,0.0070089503,-0.0066973773,0.4431481521
2024-06-04,0.2632086971,0.2632086971,0.7367913029,0.0334445180,0.0450570449,0.2526734052,0.0068780034,-0.0055881361,0.4400762918
2024-06-05,0.2576985636,0.2576985636,0.7423014364,0.0350396703,0.0521478322,0.2699915567,0.0070000261,0.0000000000,0.4384275802
2024-06-06,0.2638285104,0.2638285104,0.7361714896,0.0338789210,0.0417844887,0.2672088100,0.0069030327,-0.0000189411,0.4402604322
2024-06-07,0.2612389249,0.2612389249,0.7387610751,0.0325226017,0.0468013301,0.2700576620,0.0068545373,-0.0012349608,0.4394893429
2024-06-10,0.2575392212,0.2575392212,0.7424607788,0.0297800180,0.0509407083,0.2663225510,0.0068576334,0.0000000000,0.4383795837
2024-06-11,0.2634563895,0.2634563895,0.7365436105,0.0309316637,0.0422602491,0.2671005023,0.0067420448,0.0000000000,0.4401499101
2024-06-12,0.2592036209,0.2592036209,0.7407963791,0.0392561702,0.0524640192,0.2660207373,0.0068018163,0.0000000000,0.4388800330
2024-06-13,0.2558828263,0.2558828263,0.7441171737,0.0365959390,0.0566753139,0.2602589531,0.0067937774,0.0000000000,0.4378795648
2024-06-14,0.2486067430,0.2486067430,0.7513932570,0.0245391619,0.0646294177,0.2595294272,0.0067208536,0.0000000000,0.4356590080
2024-06-17,0.2495414853,0.2495414853,0.7504585147,0.0348225351,0.0667632934,0.2540035887,0.0067494312,0.0000000000,0.4359465309
2024-06-18,0.2520391743,0.2520391743,0.7479608257,0.0359603518,0.0635605452,0.2614870043,0.0067275770,0.0000000000,0.4367115134
2024-06-20,0.2597283748,0.2597283748,0.7402716252,0.0319583493,0.0509554636,0.2646204923,0.0066595943,-0.0027160366,0.4390374073
2024-06-21,0.2622933764,0.2622933764,0.7377066236,0.0280550351,0.0460865063,0.2694314419,0.0066572350,-0.0040528215,0.4398038788
2024-06-24,0.2637634200,0.2637634200,0.7362365800,0.0276715879,0.0446662949,0.2607521145,0.0066680625,-0.0072913859,0.4402411068
2024-06-25,0.2618178489,0.2618178489,0.7381821511,0.0392181781,0.0515918479,0.2752470896,0.0066644846,-0.0034693629,0.4396621273
2024-06-26,0.2583946382,0.2583946382,0.7416053618,0.0336752183,0.0548555411,0.2820833412,0.0066558919,-0.0022248974,0.4386370360
2024-06-27,0.2621125001,0.2621125001,0.7378874999,0.0345826173,0.0477142680,0.2701733553,0.0065864727,-0.0006517749,0.4397499792
2024-06-28,0.2662785963,0.2662785963,0.7337214037,0.0377774356,0.0437891337,0.2645367247,0.0066120535,-0.0045845812,0.4409857877
2024-07-01,0.2654092752,0.2654092752,0.7345907248,0.0468624647,0.0477619235,0.2621696070,0.0066067406,-0.0025350906,0.4407288837
2024-07-02,0.2556150741,0.2556150741,0.7443849259,0.0443923394,0.0615610135,0.2558391927,0.0065849582,0.0000000000,0.4377985509
2024-07-03,0.2545728855,0.2545728855,0.7454271145,0.0481954990,0.0651277872,0.2599945106,0.0065996397,0.0000000000,0.4374827150
2024-07-05,0.2457305591,0.2457305591,0.7542694409,0.0530655428,0.0845105730,0.2691502779,0.0064040698,0.0000000000,0.4347700096
2024-07-08,0.2496070183,0.2496070183,0.7503929817,0.0418977483,0.0745377651,0.2806459198,0.0062963407,0.0000000000,0.4359666632
2024-07-09,0.2497771210,0.2497771210,0.7502228790,0.0429308523,0.0749801836,0.2851317792,0.0062959207,0.0000000000,0.4360189047
2024-07-10,0.2471882783,0.2471882783,0.7528117217,0.0545325242,0.0843611970,0.2945751955,0.0063911960,0.0000000000,0.4352213917
2024-07-11,0.2456141953,0.2456141953,0.7543858047,0.0422192771,0.0858842532,0.2752854737,0.0063537633,-0.0086232477,0.4347339046
2024-07-12,0.2452773533,0.2452773533,0.7547226467,0.0462747287,0.0845487319,0.2730911252,0.0063360916,-0.0023684707,0.4346293292
2024-07-15,0.2339210583,0.2339210583,0.7660789417,0.0406055856,0.1027533994,0.2665340015,0.0060353238,0.0000000000,0.4310484636
2024-07-16,0.2249208979,0.2249208979,0.7750791021,0.0446704279,0.1233638218,0.2748384128,0.0057825721,0.0000000000,0.4281292324
2024-07-17,0.2312330197,0.2312330197,0.7687669803,0.0293977162,0.1096370906,0.2526189125,0.0061033097,-0.0140199192,0.4301844552
2024-07-18,0.2301918290,0.2301918290,0.7698081710,0.0134203093,0.1076657879,0.2338238045,0.0061426614,-0.0215972879,0.4298480185
2024-07-19,0.2322125651,0.2322125651,0.7677874349,0.0041414481,0.1025800618,0.2229088104,0.0062138954,-0.0280934518,0.4305000655
2024-07-22,0.2216026304,0.2216026304,0.7783973696,0.0172570525,0.1237557241,0.2437760041,0.0061677520,-0.0180730966,0.4270333956
2024-07-23,0.2285879924,0.2285879924,0.7714120076,0.0170243770,0.1117560154,0.2418247095,0.0061102049,-0.0196135899,0.4293278093
2024-07-24,0.2486891915,0.2486891915,0.7513108085,-0.0027824845,0.0738179357,0.2082784017,0.0067035937,-0.0418327939,0.4356843961
2024-07-25,0.2505448822,0.2505448822,0.7494551178,-0.0117820570,0.0687292109,0.1987126470,0.0067485359,-0.0468242068,0.4362544205
2024-07-26,0.2404065638,0.2404065638,0.7595934362,-0.0019596849,0.0848211053,0.2119483881,0.0068377005,-0.0361479803,0.4331068187
2024-07-29,0.2460224506,0.2460224506,0.7539775494,-0.0029450618,0.0752718810,0.2207586266,0.0067578977,-0.0355814648,0.4348605291
2024-07-30,0.2518148001,0.2518148001,0.7481851999,-0.0040789071,0.0660477196,0.2027984561,0.0067962218,-0.0404692250,0.4366429872
2024-07-31,0.2315302952,0.2315302952,0.7684697048,0.0100291545,0.1008146516,0.2200200787,0.0067128787,-0.0248730701,0.4302803302
2024-08-01,0.2361851637,0.2361851637,0.7638148363,-0.0109274446,0.0887619595,0.2061974029,0.0069743069,-0.0386803226,0.4317711936
2024-08-02,0.2520483390,0.2520483390,0.7479516610,-0.0336563015,0.0585882042,0.2004379692,0.0073390848,-0.0565800690,0.4367143116
2024-08-05,0.2744566035,0.2744566035,0.7255433965,-0.0671795544,0.0151743235,0.1688293622,0.0081159386,-0.0840551790,0.4433785066
2024-08-06,0.2748392877,0.2748392877,0.7251607123,-0.0596649166,0.0140625276,0.1849635635,0.0080950010,-0.0756110594,0.4434894358
2024-08-07,0.2790743124,0.2790743124,0.7209256876,-0.0668571231,0.0061745802,0.1668566783,0.0081411395,-0.0817891168,0.4447110899
2024-08-08,0.2600194894,0.2600194894,0.7399805106,-0.0546384800,0.0293367222,0.1990497436,0.0086409220,-0.0605617618,0.4391246291
2024-08-09,0.2631012774,0.2631012774,0.7368987226,-0.0422105721,0.0279538114,0.2124429074,0.0086293121,-0.0564192286,0.4400443518
2024-08-12,0.2620310287,0.2620310287,0.7379689713,-0.0477162192,0.0271692317,0.2126418048,0.0086286860,-0.0559241977,0.4397256940
2024-08-13,0.2500837486,0.2500837486,0.7499162514,-0.0347084023,0.0439201734,0.2333042400,0.0088603096,-0.0403977404,0.4361130191
2024-08-14,0.2492110889,0.2492110889,0.7507889111,-0.0373703671,0.0424327107,0.2304041043,0.0088520701,-0.0373703671,0.4358449798
2024-08-15,0.2491862974,0.2491862974,0.7508137026,-0.0069492275,0.0473292132,0.2662375631,0.0089727692,-0.0208717191,0.4358373564
2024-08-16,0.2487619375,0.2487619375,0.7512380625,0.0029864323,0.0518420755,0.2784621510,0.0089672409,-0.0186753544,0.4357067922
2024-08-19,0.2453171551,0.2453171551,0.7546828449,0.0193438891,0.0603732225,0.3005994346,0.0090340923,-0.0092929993,0.4346416908
2024-08-20,0.2445090195,0.2445090195,0.7554909805,0.0073018739,0.0574321742,0.2978552769,0.0090399703,-0.0109031902,0.4343904521
2024-08-21,0.2438498833,0.2438498833,0.7561501167,0.0123517552,0.0584714961,0.2939016577,0.0090435013,-0.0075040970,0.4341851442
2024-08-22,0.2526679494,0.2526679494,0.7473320506,0.0276973177,0.0531966543,0.2872307868,0.0090988785,-0.0152941324,0.4369033456
2024-08-23,0.2421824036,0.2421824036,0.7578175964,0.0440565472,0.0722189810,0.2865839993,0.0091196750,-0.0048305725,0.4336641733
2024-08-26,0.2456724075,0.2456724075,0.7543275925,0.0300296291,0.0626295936,0.3015526415,0.0091031091,-0.0072038616,0.4347519679
2024-08-27,0.2447325794,0.2447325794,0.7552674206,0.0308384493,0.0633466691,0.2942133071,0.0091031388,-0.0058402927,0.4344600066
2024-08-28,0.2451822570,0.2451822570,0.7548177430,0.0300736056,0.0646268456,0.2785928296,0.0090873875,-0.0116126749,0.4345997893
2024-08-29,0.2367600104,0.2367600104,0.7632399896,0.0136902700,0.0718371760,0.2604869089,0.0090351500,-0.0115233192,0.4319539744
2024-08-30,0.2394116875,0.2394116875,0.7605883125,0.0380653521,0.0723005398,0.2672979027,0.0090415198,-0.0020873506,0.4327934171
2024-09-03,0.2562682674,0.2562682674,0.7437317326,0.0359915969,0.0493736197,0.2430359205,0.0094469965,-0.0226248791,0.4379960962
2024-09-04,0.2658911139,0.2658911139,0.7341088861,0.0648863377,0.0460602855,0.2381899812,0.0094537294,-0.0246228740,0.4408713402
2024-09-05,0.2730412424,0.2730412424,0.7269587576,0.0525913868,0.0312585235,0.2405328922,0.0093535222,-0.0269961631,0.4429674448
2024-09-06,0.2851849880,0.2851849880,0.7148150120,0.0418376979,0.0139200897,0.2279118953,0.0096059266,-0.0433732873,0.4464551319
2024-09-09,0.2707921774,0.2707921774,0.7292078226,0.0296990715,0.0265219040,0.2454814668,0.0097018951,-0.0326613184,0.4423116649
2024-09-10,0.2686411978,0.2686411978,0.7313588022,0.0296425507,0.0278165879,0.2490224099,0.0097087277,-0.0284490878,0.4416814635
2024-09-11,0.2627783665,0.2627783665,0.7372216335,0.0396597939,0.0358655081,0.2535955172,0.0097839332,-0.0184823460,0.4399482906
2024-09-12,0.2584686274,0.2584686274,0.7415313726,0.0314550913,0.0360840846,0.2711315528,0.0097866368,-0.0102133637,0.4386592798
2024-09-13,0.2554405625,0.2554405625,0.7445594375,0.0335821034,0.0394019050,0.2762832430,0.0098024014,-0.0050432393,0.4377457206
2024-09-16,0.2501914703,0.2501914703,0.7498085297,0.0176643876,0.0403015150,0.2672336596,0.0098029340,-0.0035760176,0.4361460653
2024-09-17,0.2549091830,0.2549091830,0.7450908170,0.0158037264,0.0325104678,0.2832145872,0.0097584899,-0.0031667682,0.4375847174
2024-09-18,0.2559112061,0.2559112061,0.7440887939,0.0032000808,0.0268409411,0.2786564491,0.0097650760,-0.0061226569,0.4378881486
2024-09-19,0.2467877649,0.2467877649,0.7532122351,0.0219781014,0.0472055646,0.3031820161,0.0099767134,0.0000000000,0.4350975410
2024-09-20,0.2466952165,0.2466952165,0.7533047835,0.0167170242,0.0467980341,0.3129958795,0.0099781667,-0.0017290638,0.4350689042
2024-09-23,0.2462424931,0.2462424931,0.7537575069,0.0273229002,0.0528393059,0.3384010820,0.0099670343,0.0000000000,0.4349287223
2024-09-24,0.2452194876,0.2452194876,0.7547805124,0.0194286515,0.0518010298,0.3452539782,0.0099630345,0.0000000000,0.4346113552
2024-09-25,0.2476994796,0.2476994796,0.7523005204,0.0196119021,0.0481723486,0.3366646215,0.0099703122,-0.0022054795,0.4353792865
2024-09-26,0.2471181148,0.2471181148,0.7528818852,0.0222508642,0.0506720616,0.3619818361,0.0099778667,0.0000000000,0.4351997042
2024-09-27,0.2471362447,0.2471362447,0.7528637553,0.0267293238,0.0532928967,0.3594556872,0.0099636112,-0.0014507510,0.4352053085
2024-09-30,0.2463380130,0.2463380130,0.7536619870,0.0307495937,0.0553399047,0.3570367655,0.0099703669,0.0000000000,0.4349583127
2024-10-01,0.2536609537,0.2536609537,0.7463390463,0.0118572403,0.0388960394,0.3481506933,0.0100183249,-0.0089577476,0.4372056961
